Angiogenesis,Apoptosis,CellCycle,Differentiation,DNAdamage,DNArepair,EMT,Hypoxia,Inflammation,Invasion,Metastasis,Proliferation,Quiescence,Stemness
1.2439219,0.41595706,-2.3405595,0.95136976,0.15891834,-1.1268432,-1.0457207,0.8225974,-0.8867172,-2.5551047,-0.17610839,-0.10743198,-0.11580892,-1.3170968
1.8000933,0.09322463,-2.029124,0.7809349,0.19045177,-1.8330708,-0.6320955,0.6515798,-1.014865,-1.8619033,-0.8681803,-0.3990677,-0.5163306,-1.2999058
1.3712182,0.8262508,-2.3459117,0.61705655,-0.001342209,-1.3906677,-1.0749267,1.0772793,-0.7621783,-2.1921902,-0.7003853,-0.6696253,-0.2344568,-1.5839247
1.41575,0.2675473,-2.2733207,0.8475602,0.2655499,-1.6137059,-0.9390386,0.69028914,-1.2132063,-2.305548,-0.75468254,-0.3954769,-0.39387298,-1.3041838
1.5550508,0.45710355,-2.196729,0.7487124,0.024446897,-1.3936939,-1.0610366,0.7353342,-1.0071775,-2.204431,-0.4347405,-0.358,-0.40948087,-1.6226152
1.4208558,0.5173484,-2.0393236,0.80484587,0.09558166,-1.1602256,-0.88523465,0.6214665,-0.93352395,-1.9162289,-0.7589524,-0.28512642,-0.28585285,-1.4840603
1.3143892,0.4882686,-2.2470558,0.49643093,0.11988803,-1.3863361,-0.7386848,0.6974738,-0.86461294,-2.1595616,-0.71802735,-0.5064807,-0.53666174,-1.708547
1.3015711,0.46098042,-2.05835,0.34188324,0.0766723,-1.2219646,-0.74280983,0.6715997,-0.7194583,-1.9953933,-0.71128446,-0.40937692,-0.4089306,-1.48478
1.6326789,0.2895406,-1.9770507,0.7987341,-0.28141564,-1.571219,-0.8259643,0.9119028,-0.69290257,-2.4603994,-0.63103443,-0.5442672,-0.3621941,-1.0864823
1.2258457,0.3068924,-2.2771733,0.8048419,0.019553453,-1.3224568,-0.86675036,0.75033647,-0.858126,-2.2270074,-0.6372723,-0.5388983,-0.3666016,-1.6735153
0.9750798,0.4967562,-2.4447305,0.41042042,0.32928467,-1.4083335,-1.002337,0.9465769,-1.2034966,-2.1487586,-0.6674847,-0.46629182,-0.4128887,-1.3723383
1.3508916,0.21120179,-2.3559556,0.575476,0.11014441,-1.3636689,-0.70680416,0.8020925,-1.0369644,-2.4326742,-0.6076852,-0.36949685,-0.5236986,-1.4864523
1.229358,0.57693696,-2.0205917,0.850335,-0.013487518,-1.2009363,-1.1352043,0.73980206,-0.8581315,-1.9230653,-0.45544043,-0.29263827,-0.5261536,-1.5887381
1.4280455,0.58849645,-2.3652532,0.5403316,0.16519953,-1.3319244,-1.1488687,0.76125896,-0.741676,-2.0826793,-0.8405219,-0.2664259,-0.38796473,-1.4485481
1.211753,0.59818166,-2.3575187,0.18487895,0.13811682,-1.6754653,-1.181968,0.9284945,-0.27091563,-1.9719431,-0.7156411,-0.35987437,-0.18286037,-0.98839754
1.5605118,0.37551302,-2.3826103,0.73401517,-0.14207894,-1.4132726,-0.85666585,0.78191096,-1.1310048,-2.2042665,-0.64667624,-0.32752782,-0.12708044,-1.6010715
1.4759148,0.28708816,-2.317843,1.0314871,0.15852934,-1.7104123,-0.8965188,0.81770223,-0.9380182,-2.3545175,-0.41812757,-0.16553417,-0.46489906,-1.4199753
1.1650013,0.20698693,-1.7778709,0.71755403,0.14297035,-1.6366642,-1.1788856,0.9150851,-0.9546759,-2.2275443,-0.52898747,-0.33800218,-0.37568972,-1.368379
1.258711,0.4873467,-2.429059,0.73042244,0.05698091,-1.351465,-0.9339636,0.8832576,-0.7378038,-2.153666,-0.53669,-0.29105207,-0.37955192,-1.1607385
1.282467,0.5758344,-2.2282817,0.54962564,0.41464913,-1.0119932,-0.8681706,0.6485401,-0.7645188,-2.1573176,-0.8440984,-0.37958014,-0.24128956,-1.4921957
1.1522541,0.7939452,-2.291676,0.5978899,0.18432938,-0.957295,-0.72295475,0.96768713,-0.5678225,-2.1730793,-0.97915876,0.095241785,-0.28454247,-1.5658668
1.2777342,0.7048027,-2.760828,0.3203786,0.19810937,-1.1630077,-1.2437274,0.571508,-0.68428713,-2.0434396,-0.86916983,-0.81227016,-0.1776983,-1.3732275
1.1476737,0.58987534,-2.254935,0.4611776,0.42779136,-0.83259976,-0.7786621,0.762892,-0.7361574,-2.0322583,-0.92710215,-0.25033337,-0.22072333,-1.4095414
1.2271711,0.69814897,-2.371812,0.5535118,0.41652787,-0.8583375,-0.80424285,0.7354684,-0.6279097,-2.1021068,-0.9650323,-0.18536694,-0.08584759,-1.5194774
0.84021676,0.97767335,-2.0738592,0.45604616,0.41424745,-0.7054315,-0.7384711,0.937199,-0.55753386,-2.1756477,-0.9056887,-0.07501516,-0.267145,-1.3934826
1.1415138,0.5215263,-2.143655,0.71778136,0.37710524,-1.4416754,-0.9935672,0.451389,-0.75146276,-2.1540477,-0.6208561,-0.45849913,-0.22117391,-1.6005889
1.0365919,0.5699575,-1.8818299,0.5017159,0.3756467,-0.97068375,-0.90048176,0.75433666,-0.54923433,-1.8593911,-0.86920786,-0.39979434,-0.24772292,-1.2422119
1.2501616,0.663208,-2.3952067,0.4814083,0.44636613,-0.956085,-0.81354356,0.7703468,-0.51726806,-2.119391,-0.92607576,-0.30194858,0.041752495,-1.5167896
1.0240675,0.62854445,-2.2071702,0.39739543,0.54451644,-0.76991373,-0.96801484,0.866953,-0.55292785,-2.0331986,-1.0038223,-0.26004204,-0.30200025,-1.3530227
1.6433841,0.7237358,-2.3889406,0.69104695,0.32935268,-1.085485,-0.9756058,0.7881882,-0.8510345,-2.1054754,-1.0956485,-0.27058223,0.16458249,-1.4505177
1.3250682,0.38719636,-2.3404825,0.6641026,0.03477166,-0.93834746,-0.74939305,0.48216748,-1.0647429,-2.1832845,-0.6712737,-0.58894557,-0.3141907,-1.5553766
0.9367233,0.60827446,-2.2044356,0.2508809,0.29057544,-0.66498524,-0.30388904,1.0146633,-0.773526,-2.0684896,-0.7569734,-0.18794282,0.13471717,-1.342515
1.086128,0.737943,-2.2019866,0.3900357,0.37342465,-0.85532206,-0.83879507,0.95946777,-0.6587103,-1.9769696,-0.76152086,-0.09162808,-0.24273077,-1.4458842
0.91517735,0.8685415,-2.088626,0.52669674,0.38721824,-0.7903127,-0.865291,0.91873574,-0.64758265,-2.2291892,-0.90501046,-0.03145204,-0.30575275,-1.4454349
1.3149648,0.562394,-2.4859943,0.41304755,0.33518457,-0.8863486,-0.664181,0.74951965,-0.6680079,-2.11458,-0.99962676,-0.49816975,-0.016269483,-1.4435576
0.9331834,0.7952925,-2.036203,0.5146341,0.41759443,-0.71317494,-0.83055323,0.90766484,-0.5292122,-2.160826,-0.97520894,0.060844358,-0.36287802,-1.4976648
1.1780336,0.66469365,-2.160939,0.6455889,0.30339825,-0.981466,-0.7660816,0.6082103,-0.6752568,-2.1273792,-0.9659084,-0.3069904,-0.37547803,-1.4683918
1.2887163,0.5966698,-2.4184713,0.4566517,0.41956127,-0.9719296,-0.83817106,0.60300833,-0.8928089,-2.0817997,-0.6677939,-0.4822624,-0.06287457,-1.4433857
1.0881016,0.8217159,-2.2483363,0.4232077,0.44759208,-0.8275154,-0.7110109,0.85507554,-0.45407006,-2.005888,-0.9507225,-0.10506216,-0.29368812,-1.6506943
1.485267,0.75537324,-2.4317017,0.6269737,-0.070017986,-1.4990859,-0.716887,0.689392,-0.84011847,-2.2843401,-0.44154102,-0.24209125,-0.00999295,-1.7826295
1.1482779,0.54399943,-2.263231,0.40734988,0.50031227,-0.85762215,-0.8941622,0.7522998,-0.76088655,-1.9514478,-0.74510676,-0.46817473,-0.09406862,-1.3363489
1.2361403,0.9187625,-1.8715405,0.37425005,0.45657223,-0.9111199,-0.8821282,1.0254406,-0.47285557,-1.8277209,-0.83061546,-0.083779395,0.11266435,-1.3349162
1.1003035,0.73628145,-2.214489,0.37808973,0.45229006,-0.837842,-0.7992681,0.8573902,-0.5183542,-2.158885,-1.0195506,0.0030567981,-0.28882837,-1.5124007
1.2744215,0.46670204,-2.2225316,0.43985695,0.46457016,-1.1685894,-0.97451836,0.7236993,-0.37573975,-1.857394,-1.0130067,-0.24851325,0.021691538,-1.454465
1.2648727,0.50996417,-2.2944884,0.52760786,0.6157181,-0.99812514,-0.9288898,0.6674746,-0.72873783,-2.0784461,-1.0057623,-0.44726864,-0.16006161,-1.3516657
1.11759,0.4931624,-2.1634698,0.4301387,0.5065613,-0.7493046,-0.87972313,0.73627955,-0.6626684,-1.9722422,-0.8628291,-0.3034696,0.0262708,-1.3584647
1.1793467,0.62044245,-2.1449642,0.5077804,0.30498385,-0.96550345,-0.90072733,0.7395187,-0.5362511,-1.9947789,-0.90630966,-0.2865817,-0.098125175,-1.3476994
1.1594752,0.77051574,-2.255792,0.38808316,0.4146856,-0.8686268,-0.7939672,0.98320234,-0.6371358,-2.062085,-1.0075365,-0.13024956,-0.16911486,-1.4479973
1.1258777,0.6746107,-2.3382924,0.49924928,0.41634518,-0.9006785,-0.8373783,0.81065696,-0.56088644,-1.9790276,-0.9607122,-0.2506827,-0.12002699,-1.4547538
1.1838368,0.4826907,-2.1248894,0.44821262,0.4431029,-0.9393928,-0.7352854,0.6417002,-0.71790004,-2.0137076,-0.8815836,-0.4371535,-0.109526664,-1.2705326
1.6207577,0.61856663,-2.4925,0.55497265,0.42754692,-1.0691882,-0.7375795,1.044301,-0.77512383,-2.2430518,-1.2349734,-0.14845328,-0.3993506,-1.40371
1.1541436,0.5326022,-2.3130705,0.70984954,0.31901872,-1.0267091,-0.9397533,0.710368,-0.7431511,-2.1493857,-0.8559107,-0.18938349,-0.022471085,-1.5388765
1.0847622,0.8802011,-2.0825057,0.47493356,0.4258824,-0.7930616,-0.7628165,1.0549386,-0.5865567,-2.1200004,-0.82014304,-0.040225554,-0.07498157,-1.4163411
1.0960445,0.33462003,-2.3154347,0.44262022,0.30518693,-0.9505472,-0.71027553,0.5871892,-0.5172826,-1.7716243,-0.9719772,-0.49684614,-0.16576494,-1.366566
1.2824111,0.5693388,-2.3023705,0.42915654,0.396178,-1.0315928,-1.0008622,0.82620305,-0.7679948,-2.0547843,-0.8881256,-0.36800194,-0.2518144,-1.508334
0.9673189,0.38302767,-2.1009326,0.56398433,0.21467867,-0.80111915,-0.7613109,0.50929743,-0.77315,-2.0876565,-0.9276304,-0.2974736,-0.07285598,-1.3376733
1.2571075,0.5894805,-2.239605,0.4135753,0.4214536,-0.9187433,-0.8825635,0.8008398,-0.6990133,-2.0180087,-0.7926758,-0.22474208,0.0018897653,-1.4782902
0.9247372,0.88361865,-1.9059114,0.53987867,0.5343068,-0.6284226,-0.81784445,0.89184934,-0.6132484,-2.0417485,-0.94425017,0.03610393,-0.29484954,-1.4419227
1.1240265,0.6769775,-2.0731409,0.56432056,0.12297153,-1.1722164,-0.8786978,0.8185271,-0.78573656,-2.3066528,-0.875235,-0.084591284,-0.3953679,-1.5601689
1.1668829,0.6558268,-2.319503,0.59920657,0.22554815,-0.94932234,-0.7576227,0.7276519,-0.7372268,-2.1112626,-0.8324687,-0.25557113,-0.275997,-1.5037234
0.8782537,0.827895,-2.0784264,0.5920845,0.41758162,-0.8990306,-0.9563169,0.8926264,-0.6630282,-2.1591032,-0.9417154,0.005208306,-0.1910615,-1.5103035
1.1357323,0.55503064,-2.1838095,0.78630143,0.045719482,-1.1350801,-0.8293538,0.48527163,-0.7581809,-2.0426147,-0.5780461,-0.14478984,-0.18149382,-1.6255306
1.15843,0.4952271,-2.4043875,0.6119267,0.36118323,-1.0216479,-0.6886956,0.6386466,-0.66706824,-2.1781638,-0.86906826,-0.50155747,0.028034616,-1.4106302
1.0052482,0.8288022,-2.1391325,0.64280385,0.48611653,-0.7681145,-0.8781786,0.9615168,-0.5938272,-2.2110343,-0.9759179,0.03053248,-0.32926944,-1.5897225
1.111771,0.5494323,-2.2576895,0.5203856,0.32713568,-0.9778734,-0.95681655,0.60078937,-0.8847802,-2.0984092,-0.8381761,-0.3278481,-0.2925379,-1.4506592
0.88717926,0.8037469,-2.0125208,0.36354423,0.3983488,-0.7266908,-0.82162726,0.8438077,-0.6043602,-2.010702,-0.9626177,-0.061903134,-0.26909977,-1.4061751
1.16753,0.6892935,-1.8828543,0.32893783,0.44887167,-0.9587138,-1.1784054,0.764629,-0.7513659,-1.8826299,-1.0116388,-0.38719174,-0.19961631,-1.5745938
0.8622955,0.80497044,-1.9769124,0.46674997,0.47641367,-0.8330736,-0.75219166,0.8932975,-0.5732115,-2.0888546,-0.98513764,0.06459862,-0.23498651,-1.4026133
0.9253306,0.70940083,-2.0125885,0.4133612,0.48799497,-0.7353322,-0.8472445,0.89699394,-0.62823236,-2.1137636,-0.9506321,0.15238833,-0.14938262,-1.3734467
1.1106735,0.6924802,-1.9426769,0.4586205,0.6249491,-0.7692635,-0.8897318,0.8228922,-0.8914873,-2.1883895,-1.0856426,-0.17205201,0.2090788,-1.3822637
1.1843951,0.5654513,-2.2727966,0.50157976,0.33142215,-0.95110595,-0.81762147,0.7366069,-0.6103519,-2.0947547,-0.8562293,-0.2954319,-0.23895556,-1.4634795
1.1906171,0.6809457,-2.259484,0.5015739,0.32798177,-0.89703417,-0.7325224,0.8448156,-0.61928916,-1.963037,-0.89996326,-0.25480914,-0.09381448,-1.3873854
1.0863742,0.64542377,-2.1475575,0.5354584,0.44359213,-0.9001648,-0.7559221,0.80063593,-0.55180943,-2.1183686,-0.92455757,-0.33111852,-0.17935778,-1.452839
1.284121,0.5825245,-2.134819,0.50251764,0.44844282,-0.6765581,-0.6945766,0.6436681,-0.5754476,-1.9525375,-0.7462002,-0.08765022,0.11807117,-1.5300279
1.1645209,0.32250786,-2.1670852,0.42566365,0.48947245,-1.1764817,-0.9395117,0.6436519,-0.47644776,-2.03746,-0.89699566,-0.4787943,0.0015255064,-1.2845978
1.1942978,0.741751,-2.2213829,0.41224402,0.47608805,-0.7794346,-0.7624116,1.0502086,-0.6994988,-1.9480175,-0.88367397,-0.024238965,-0.10711767,-1.3880228
1.0547221,0.71882975,-2.2906969,0.41830188,0.5467301,-0.8553629,-0.9521443,0.88464427,-0.62324417,-2.010011,-0.93768924,-0.3167608,-0.1666847,-1.4182683
0.8719396,0.7240239,-1.8847997,0.37880653,0.5470431,-0.7523936,-0.7772182,0.8164235,-0.65738547,-1.9496388,-0.87828445,-0.028043626,-0.2578546,-1.309082
0.54137325,0.88830024,-2.3709362,0.18921322,0.43311077,-1.2689302,-0.6066665,0.77407086,-0.68434334,-1.8576931,-0.43300316,-0.510326,0.09080629,-1.4391471
0.8999583,0.7599551,-2.2201502,0.49171978,0.49523968,-0.81745625,-0.8409077,0.82341963,-0.48491484,-2.0486252,-0.96962357,-0.12486002,-0.38735527,-1.4250219
0.9234173,0.52556163,-2.1631377,0.41761208,0.38112724,-1.1765282,-0.738399,0.7762434,-0.73261905,-1.8022928,-0.65886825,-0.28166905,-0.19466916,-1.3585352
1.3837386,0.61267835,-2.2214687,0.4263004,0.49351335,-1.0002217,-1.230347,0.7325926,-0.5356051,-2.2349105,-0.71016884,-0.30254695,0.20160255,-1.0967368
0.65634966,0.8663803,-1.859956,0.66164094,0.33854407,-0.7374279,-1.0592891,0.8238741,-0.6035659,-2.0573163,-0.92128587,0.035060573,-0.29519486,-1.3878034
0.9958299,0.82153773,-2.0819705,0.47879416,0.54605,-0.7285041,-0.9033373,0.9352981,-0.57506144,-2.0404828,-0.9670658,-0.08697921,-0.13377957,-1.4108624
1.0447317,0.72239166,-2.235002,0.3890354,0.5840174,-0.9304265,-0.91200686,0.9102862,-0.46967643,-1.9500544,-0.86977625,-0.25405365,0.014073707,-1.3756003
1.1181502,0.73847854,-2.0504472,0.45339411,0.41140807,-0.7778977,-0.8452761,0.9349805,-0.658908,-2.010443,-0.8470695,-0.05938523,0.018653866,-1.3938295
1.0780153,0.75601214,-2.1220584,0.34392762,0.45374012,-0.7569281,-0.80788547,0.8931681,-0.4944889,-2.0319855,-0.90752536,-0.12974463,-0.15839979,-1.3440799
1.0521697,0.7667394,-2.1805267,0.4553296,0.46164948,-0.7895982,-0.7549159,0.9979924,-0.6277811,-2.0454807,-0.91415447,-0.20704457,-0.1039526,-1.3814689
1.1016202,0.87160575,-2.1671832,0.3716517,0.44472182,-0.7161749,-0.9055538,0.9033615,-0.44526583,-1.9764221,-1.0123389,-0.22484374,-0.22276106,-1.417726
1.0577544,0.7781388,-2.0863624,0.57392794,0.38268334,-0.6998071,-0.8096327,0.8925836,-0.6822708,-2.0358908,-0.94329107,-0.093348354,-0.07176675,-1.4469501
1.2032851,0.6826462,-2.2063751,0.4849249,0.52002066,-0.6875081,-0.83712,0.879923,-0.61340183,-2.0663922,-0.945175,-0.115839735,-0.06872578,-1.4422321
1.1385717,0.6808747,-2.352838,0.51035744,0.52333117,-0.9288434,-0.864584,0.8061843,-0.6759903,-1.9545014,-0.93464315,-0.2248326,0.1563181,-1.3662484
1.1129646,0.672599,-2.1412964,0.45594603,0.39371127,-0.8107678,-0.8031502,0.9399341,-0.61497325,-2.016775,-0.9118785,-0.2565135,-0.15346946,-1.2044367
1.0197504,0.8373039,-2.1018171,0.41570276,0.37497902,-0.74169934,-0.91828495,0.8634822,-0.42782873,-2.082666,-0.9658344,-0.053480975,-0.3354515,-1.488
1.0152045,0.6472359,-2.13618,0.50384676,0.64289486,-0.6678512,-0.85206234,0.8999784,-0.6407778,-2.0887027,-0.8433709,0.0653601,-0.07993698,-1.3380866
1.1194831,0.8468854,-2.195728,0.34079182,0.49547088,-0.68868756,-0.9432459,0.9211291,-0.51125824,-1.898142,-0.98815006,-0.25096264,-0.104699045,-1.3585833
0.4538211,0.8457067,-1.9443177,0.17710161,0.103050634,-1.1149511,-0.75958174,1.0179724,-0.9075691,-2.637588,-1.3126212,-0.2430838,-0.9687005,-1.4360046
1.1033306,0.79929477,-2.290731,0.45346552,0.4505167,-0.7898334,-0.8500942,0.8607085,-0.49160475,-2.094162,-1.0457983,-0.17480177,-0.11095056,-1.4501901
0.9310029,0.6226424,-2.1522567,0.57111585,0.44647223,-0.9667168,-0.8110009,0.798276,-0.63165617,-2.0928564,-0.8949895,-0.17059189,-0.14267287,-1.5315387
1.0181255,0.90544933,-2.0873542,0.540237,0.35169423,-0.78359777,-0.76131946,0.9742784,-0.60691947,-2.065562,-1.0133156,-0.0010415632,-0.2472178,-1.3945743
0.97825193,0.8775405,-2.0857182,0.5002129,0.42369175,-0.7894737,-0.85104316,0.8466488,-0.6056218,-2.0251596,-0.9874689,-0.06765218,-0.27193305,-1.515747
1.186481,0.6922254,-2.159524,0.53650177,0.5593623,-0.7687678,-0.8367659,0.8510316,-0.61096627,-2.0168192,-0.92869866,-0.14499813,0.02000821,-1.3637575
1.2034837,0.7060587,-2.1628346,0.32410645,0.40541917,-1.0727048,-0.72320247,0.9768132,-0.4968323,-1.782014,-0.9477898,-0.18896933,-0.14724432,-1.359796
1.0737308,0.72796035,-2.1550477,0.33159435,0.3006851,-0.9064765,-0.79618305,0.8979521,-0.6148134,-2.098274,-0.89049286,-0.19048111,-0.14840572,-1.3982924
1.19896,0.74096996,-2.148237,0.45532256,0.38921964,-0.7910938,-0.87174463,0.8271711,-0.59891224,-1.9281218,-0.8788748,-0.17412,-0.10973579,-1.3485194
0.6082118,0.7789641,-2.1876438,0.17686172,0.41450268,-0.56199014,-0.8401935,0.6188742,-0.38453475,-1.1303204,-0.56167793,-0.14773649,0.37928945,-1.2204634
1.2670664,0.7976223,-2.5319803,0.854669,0.37914693,-0.77970415,-0.7086564,0.6120529,-0.8755993,-2.4709456,-1.1482412,-0.25189167,-0.22003868,-1.5850122
0.8959518,0.71598303,-2.2243366,0.5514388,0.52847975,-0.684266,-0.9151955,0.7719634,-0.73433614,-1.835387,-0.5727574,-0.38663867,-0.3430376,-1.4286375
1.1438267,0.7907689,-2.1781027,0.45897174,0.57257783,-0.84389395,-0.6631974,0.7503309,-0.5847282,-2.2095635,-1.2734574,-0.25875777,-0.22128585,-1.3995544
1.138732,0.6894476,-2.0627809,0.39895445,0.52141416,-0.7401608,-0.8360531,0.87777776,-0.6181355,-1.9490628,-0.9225329,-0.14329913,-0.02343338,-1.2566365
1.156233,0.7531969,-2.278085,0.47089428,0.40266132,-0.8686517,-0.8063087,0.9193552,-0.44560173,-2.2431061,-1.0601641,-0.18333986,-0.25341135,-1.3740809
1.0987867,0.75605696,-2.2313087,0.5595228,0.39066857,-0.92295384,-0.8452113,0.8461264,-0.65569764,-2.017185,-0.8939401,-0.10079232,-0.18168226,-1.4834893
0.9243651,0.5586981,-1.9850789,0.5057453,0.4924367,-0.9346196,-0.95760745,0.86060023,-0.63002574,-1.9476943,-0.79805094,-0.15760227,-0.29902652,-1.368486
0.95922995,0.6138485,-2.0618792,0.4912244,0.3696398,-0.7679062,-0.84918714,0.83763385,-0.5915925,-2.0195682,-0.97085,0.0067759044,-0.243666,-1.3895421
0.93088794,0.78165925,-2.0554247,0.48397315,0.646003,-0.6314192,-0.9092655,0.92834854,-0.57136357,-2.0027795,-1.0294954,-0.10602981,-0.22659999,-1.4315027
1.7860969,0.74001443,-2.953355,0.41929072,0.5593969,-1.1639001,-0.23433223,1.0687784,-0.7414383,-2.4760668,-1.3155439,-0.4750704,-0.39079922,-1.5977407
1.2331953,0.37792227,-1.9078649,0.5445455,0.4756893,-0.6895165,-0.938182,0.6545269,-0.98052555,-2.057446,-0.57532215,0.014090601,-0.11293417,-1.4173203
1.1506532,0.73681796,-2.3257143,0.534619,0.47481626,-0.89676774,-0.967361,0.8431515,-0.6393065,-2.0287883,-0.99967766,-0.16651268,0.017804548,-1.4300706
0.80992925,0.2799354,-1.7779931,0.1275139,0.081498526,-1.6439154,-0.8521512,0.83089817,-0.6381247,-1.6728431,-0.6724497,-0.6987668,-0.54252845,-0.92237645
0.7289893,0.59148335,-2.3595746,0.7106271,0.5851933,-1.000977,-1.0296546,0.9176652,-1.0383898,-2.1912823,-1.1948544,-0.113638416,-0.75865644,-1.3327978
0.89706033,0.7673615,-1.8497678,0.4525606,0.40292794,-0.7059899,-0.7678536,0.879221,-0.5327413,-1.9701384,-0.8918361,0.018356167,-0.17950323,-1.4226003
1.1910217,0.4115611,-2.052171,0.043221306,0.062894,-1.1778367,-0.50137955,0.9130708,-0.71714395,-1.6418561,-0.8770997,-0.4934408,-0.6437316,-1.2682086
0.9819827,0.81909,-2.129737,0.5811895,0.5233943,-0.7154746,-0.9165399,0.8773672,-0.57837635,-2.0814857,-1.0812758,-0.14859591,-0.2792675,-1.4918784
1.6083099,0.73527175,-2.1265218,0.44062,-0.15987916,-1.461169,-0.6517216,1.2684977,-0.34879783,-2.6658566,-1.3169307,-0.018875325,-0.46537232,-1.5916146
1.0008327,0.68518287,-2.1105742,0.57135683,0.5104495,-0.7824358,-0.8292447,0.83063304,-0.43618307,-2.0459998,-1.0450722,0.0057036094,-0.24976799,-1.4365116
1.1051888,0.728486,-2.169806,0.55057603,0.36860454,-0.89631784,-0.8687585,0.7383999,-0.51914746,-2.1420863,-0.88091666,-0.059729792,-0.22585094,-1.5028293
1.0099592,0.8400592,-2.1281366,0.5568571,0.40711778,-0.62635046,-0.8219416,0.8345512,-0.55050445,-2.114162,-0.9116825,-0.08529332,-0.2523289,-1.471887
0.9923587,0.76344115,-2.0735996,0.5038705,0.47395504,-0.63274384,-0.7882463,0.93471354,-0.6056902,-2.1450462,-0.968859,-0.034753572,-0.27453375,-1.3299775
1.0460111,0.6781316,-2.1461458,0.32793438,0.64772767,-0.7409448,-1.017429,0.8786064,-0.71757525,-2.0268812,-0.84269226,-0.20287444,-0.031387113,-1.3294652
1.0006808,0.82535285,-2.00072,0.5267962,0.45710623,-0.7167952,-0.79534906,0.8628716,-0.5732881,-2.1022482,-0.98114014,-0.1051721,-0.26270854,-1.4068285
0.96526635,0.84673065,-2.0334537,0.37190598,0.40866,-0.7641543,-0.8314956,0.8305805,-0.48224866,-2.05138,-0.9539967,-0.050789677,-0.18037806,-1.5320516
0.9446361,0.7898298,-2.1378365,0.5318527,0.28137517,-0.8183079,-0.8030572,0.9610961,-0.62302244,-2.0931675,-0.8988587,-0.08653762,-0.31860894,-1.4287152
1.2400641,0.46534282,-2.4519174,0.6811024,0.48148286,-0.91454375,-0.81445813,0.9614912,-0.8154827,-2.0452995,-0.84731376,-0.28956765,-0.060042948,-1.3461525
1.2331887,0.7202257,-2.2592466,0.5825294,0.4511962,-0.91498435,-0.791196,0.8426093,-0.7274383,-2.0940313,-0.8475337,-0.24817501,-0.04660155,-1.4235444
1.0393947,0.69156295,-2.1229045,0.39266348,0.41906583,-0.8192905,-0.73504925,0.93886054,-0.58750737,-2.0240145,-0.9189476,-0.14434001,-0.15247676,-1.4502528
1.1077117,0.633952,-2.257751,0.45681143,0.54059076,-0.88673615,-0.82596606,0.85699815,-0.61474675,-2.1379592,-1.0092456,-0.09489535,-0.12761366,-1.4228683
0.9994723,0.842734,-2.113982,0.53274226,0.36687368,-0.8012591,-0.7953401,0.861123,-0.46904725,-2.0534437,-1.0603186,-0.16353714,-0.2857834,-1.3996142
1.266662,0.7858303,-2.2594144,0.40791512,0.4491135,-0.6585944,-0.6464663,0.9029853,-0.59724575,-1.845371,-1.1493857,-0.21265346,0.21735546,-1.367307
1.1561484,0.8099115,-2.1556346,0.19192384,0.52185196,-0.78728056,-0.8723741,0.9131985,-0.5079677,-1.9294776,-0.97222316,-0.17306817,0.095360756,-1.2741467
0.8089024,0.74172974,-1.9156947,0.49428302,0.51372683,-0.6725616,-0.8250519,0.9020297,-0.6052626,-2.1056898,-0.96423507,0.018770486,-0.38935563,-1.4767996
0.84280217,0.6667955,-1.9226855,0.6333914,0.6561027,-0.79584384,-0.7010826,0.7589032,-0.6815036,-2.0292776,-0.98721135,-0.2458479,-0.26691774,-1.381508
1.6458501,-0.020896439,-2.295056,0.8632362,-0.07192727,-2.0297623,-0.4999755,0.7256442,-0.9364327,-2.2602699,-0.1658973,-0.96487397,0.23277435,-1.0852385
1.0853871,0.71463984,-2.322575,0.41450775,0.36371732,-0.8556619,-0.80743426,1.007212,-0.6555233,-1.994183,-0.99121135,-0.25007167,-0.18609992,-1.4100462
1.0883427,0.872083,-2.121293,0.40481526,0.50188226,-0.827988,-0.7483503,0.8580679,-0.452163,-2.1106644,-1.0321858,-0.032189023,-0.21249935,-1.4355868
1.1600727,0.72913057,-2.2282653,0.5085666,0.30962193,-0.92671305,-0.856056,0.76449764,-0.56057596,-2.0744445,-0.94784266,-0.11390498,-0.05568204,-1.5257431
